year,wk_num,name_raw,party_label,erststimme_anzahl,erststimme_pct,erststimme_rank,erststimme_winner
2013,1,Dr. Sabine Sütterlin-Waack,CDU,68235,42.507132800916985,1,1
2013,1,Dirk Peddinghaus,SPD,59718,37.20145023236111,2,0
2013,1,Marlene Löhr,GRÜNE,12491,7.7812939959881895,3,0
2013,1,Heinz-Werner Jezewski,DIE LINKE,7436,4.632271407747032,4,0
2013,1,Hans-Ulrich Post,AfD,5234,3.2605310043232874,5,0
2013,1,Nadine Lindenberg,PIRATEN,3418,2.1292500903280467,6,0
2013,1,Carsten-Peter Brodersen,FDP,3039,1.893151265215604,7,0
2013,1,Dipl.-Ing. Wolfgang Schimmel,NPD,955,0.5949192031197439,8,0
2013,2,Ingbert Liebing,CDU,64678,49.79865875160726,1,1
2013,2,Matthias Ilgen,SPD,41714,32.11758636885101,2,0
2013,2,Arfst Wagner,GRÜNE,8465,6.51760484758891,3,0
2013,2,Norbert Meixner,DIE LINKE,4653,3.5825653107892728,4,0
2013,2,Volker Wiethüchter,AfD,3973,3.0590010702269037,5,0
2013,2,Ulrich Schmück,FDP,3172,2.442273192740936,6,0
2013,2,Oliver Sippel,PIRATEN,2467,1.8994602668637732,7,0
2013,2,Jürgen Wilhelm Otto Töpke,NPD,757,0.582850191331932,8,0
2013,3,Marc André Helfrich,CDU,56669,45.37658344410102,1,1
2013,3,Dr. Karin Thissen,SPD,42476,34.0118187787262,2,0
2013,3,Erika Ingeborg von Kalben,GRÜNE,6386,5.113463478692568,3,0
2013,3,Wolfgang Kubicki,FDP,6324,5.063818202200407,4,0
2013,3,Marcel Scherwien Mansouri,DIE LINKE,4909,3.9307848758067356,5,0
2013,3,Ulrike Trebesius,AfD,4468,3.5776628284995913,6,0
2013,3,Patrick Breyer,PIRATEN,2674,2.141152731290937,7,0
2013,3,Günter-Hans Adler,NPD,980,0.7847156606825424,8,0
2013,4,Dr. Johann David Wadephul,CDU,66775,45.16707251082251,1,1
2013,4,Sönke Rix,SPD,54397,36.79450757575757,2,0
2013,4,Detlef Martin Matthiessen,GRÜNE,10306,6.971049783549783,3,0
2013,4,Briga Friederike Krikau,AfD,5084,3.4388528138528143,4,0
2013,4,Stefan Karstens,DIE LINKE,4902,3.3157467532467533,5,0
2013,4,Anne Burmeister,PIRATEN,2756,1.8641774891774894,6,0
2013,4,Christine Aschenberg-Dugnus,FDP,2754,1.8628246753246753,7,0
2013,4,Rudolf Reinhard Rosenthal,NPD,866,0.5857683982683982,8,0
2013,5,Dr. Hans-Peter Bartels,SPD,62271,43.011369130669024,1,1
2013,5,Thomas Stritzl,CDU,47925,33.1024050615425,2,0
2013,5,Luise Amtsberg,GRÜNE,14435,9.970437497409828,3,0
2013,5,Raju Sharma,DIE LINKE,7622,5.2646120266891385,4,0
2013,5,Arne Stanneck,AfD,4040,2.7904792164555388,5,0
2013,5,Bastian Grundmann,PIRATEN,3575,2.4692978214922157,6,0
2013,5,Sebastian Blumenthal,FDP,3069,2.119797206757933,7,0
2013,5,Hermann Josef Andreas Gutsche,NPD,834,0.5760543729019603,9,0
2013,6,Dr. Philipp Alexander Murmann,CDU,54833,43.72229132778362,1,1
2013,6,Dr. Birgit Malecha-Nissen,SPD,47085,37.54425413835997,2,0
2013,6,Dipl.-Verwaltungswirt Bernhard Dierdorf,GRÜNE,7979,6.362230089624597,3,0
2013,6,Dr. Karin Sigrid Elisabeth Kaiser,AfD,4837,3.8568876981469074,4,0
2013,6,Lorenz Gösta Beutin,DIE LINKE,4708,3.754026727904826,5,0
2013,6,Martin Josef Wolf,FDP,2322,1.8514974643574778,6,0
2013,6,Peter Heinz Matthiesen,PIRATEN,2167,1.7279048256945109,7,0
2013,6,Dipl.-Ing. Daniel Nordhorn,NPD,1162,0.9265461040410806,8,0
2013,7,Dr. Ole Schröder,CDU,80483,45.38037349451937,1,1
2013,7,Dr. Ernst Dieter Rossmann,SPD,64006,36.089810095177945,2,0
2013,7,Dr. Valerie Wilms,GRÜNE,11324,6.385042176011548,3,0
2013,7,Cornelia Möhring,DIE LINKE,6985,3.938495195994406,4,0
2013,7,Dr. Sebastian Hausmann,AfD,6766,3.8150119536289413,5,0
2013,7,Olaf Klampe,FDP,3303,1.8623979430736615,6,0
2013,7,Birgitt Piepgras,PIRATEN,3225,1.8184176101763725,7,0
2013,7,Ingo Stawitz,NPD,1260,0.7104515314177455,8,0
2013,8,Gero Storjohann,CDU,82471,45.434812549927,1,1
2013,8,Franz Thönnes,SPD,63998,35.25769220174641,2,0
2013,8,Peter Ferdinand Stoltenberg,GRÜNE,11141,6.137784756080765,3,0
2013,8,Miro Volker Berbig,DIE LINKE,7003,3.858083353992783,4,0
2013,8,Jörg Michael Nobis,AfD,6879,3.789769440542104,5,0
2013,8,Klaus-Peter Eberhard,FDP,3722,2.050519240834091,6,0
2013,8,Oliver Grube,PIRATEN,3546,1.9535575572266755,7,0
2013,8,Rainer Schuchardt,FREIE WÄHLER,1565,0.8621876979863923,8,0
2013,8,Henry Karl Heinrich Johannsen,NPD,1190,0.6555932016637743,9,0
2013,9,Ingo Gädechens,CDU,59783,45.8500782280578,1,1
2013,9,Bettina Hagedorn,SPD,48349,37.08086633739301,2,0
2013,9,Maria-Elisabeth Fritzen,GRÜNE,7145,5.479798754486609,3,0
2013,9,Sven Schmidt,AfD,4897,3.7557137159861336,4,0
2013,9,Karin Kohlmorgen,DIE LINKE,4469,3.427462649937111,5,0
2013,9,Dr. Bernd Klaus Buchholz,FDP,2962,2.2716814430775836,6,0
2013,9,Sven Wolfgang Jörns,PIRATEN,2060,1.579899990796699,7,0
2013,9,Stefan Koch,NPD,723,0.5544988802650551,8,0
2013,10,Norbert Brackmann,CDU,81954,45.21001357061686,1,1
2013,10,Dr. Nina Scheer,SPD,62749,34.615554354182066,2,0
2013,10,Dr. Konstantin von Notz,GRÜNE,12774,7.0467910455994796,3,0
2013,10,Dr. Axel Gehrke,AfD,8351,4.606838266932931,4,0
2013,10,Ilka Daniela Wenzelis,DIE LINKE,6834,3.769983560797467,5,0
2013,10,Dr. Christel Erika Happach-Kasan,FDP,3901,2.151990908790008,6,0
2013,10,Karsten Kiehn,PIRATEN,2908,1.6042013747145205,7,0
2013,10,Heinrich Förster,NPD,1356,0.7480388803689443,8,0
2013,11,Gabriele Hiller-Ohm,SPD,50119,40.698184298567575,1,1
2013,11,Alexandra Dinges-Dierig,CDU,44896,36.45694611361939,2,0
2013,11,Spiridon Aslanidis,GRÜNE,9475,7.69399421833891,3,0
2013,11,Jens Uwe Schulz,DIE LINKE,6662,5.409750868873226,4,0
2013,11,Christoph Elfenkämper,AfD,4152,3.371552928183974,5,0
2013,11,Gerrit Koch,FDP,2958,2.4019878520154614,6,0
2013,11,Moritz von Allwörden,PIRATEN,2825,2.2939877220904927,7,0
2013,11,Thomas Walter Friedrich Misch,FREIE WÄHLER,1113,0.9037905609510507,8,0
2013,11,Kai Otzen,NPD,948,0.7698054373599247,9,0
2013,12,Dietrich Monstadt,CDU,56966,38.98896706545843,1,1
2013,12,Hans-Joachim Hacker,SPD,37864,25.91507651873956,2,0
2013,12,Dr. Dietmar Gerhard Bartsch,DIE LINKE,32404,22.17811481917486,3,0
2013,12,Frank Fiedler,GRÜNE,5205,3.562433268541079,4,0
2013,12,Udo Michael Wilhelm Pastörs,NPD,4928,3.3728474826840418,5,0
2013,12,Karsten Erich Theodor Jagau,PIRATEN,3340,2.285980233799655,6,0
2013,12,Dr. Sabine Bank,FREIE WÄHLER,2920,1.998521641525447,7,0
2013,12,Thomas Heldberg,FDP,2255,1.5433788704246174,8,0
2013,13,Karin Strenz,CDU,57917,42.961309082277545,1,1
2013,13,Dr. Gertrud Paula Martina Bunge,DIE LINKE,30812,22.85553214847343,2,0
2013,13,Frank Junge,SPD,30711,22.780613001809925,3,0
2013,13,Ulrike Seemann-Katz,GRÜNE,4641,3.4425718778743732,4,0
2013,13,Stefan Köster,NPD,4244,3.148087707325757,5,0
2013,13,Dennis Klüver,PIRATEN,2964,2.198617333768507,6,0
2013,13,René Domke,FDP,2125,1.5762691748509035,7,0
2013,13,Gustav Wolf Viktor Asche Graf von Westarp,FREIE WÄHLER,1398,1.0369996736195592,8,0
2013,14,Peter Stein,CDU,52661,35.072027492324395,1,1
2013,14,Steffen Bockhahn,DIE LINKE,46160,30.74238599809525,2,0
2013,14,Christian Kleiminger,SPD,27498,18.313564345225807,3,0
2013,14,Dr. Harald Terpe,GRÜNE,11216,7.46981372085434,4,0
2013,14,Normen Schreiter,NPD,3308,2.203115530366098,5,0
2013,14,Michael Slobidnyk,PIRATEN,3263,2.173145699995338,6,0
2013,14,Hagen Reinhold,FDP,1606,1.069589946120905,7,0
2013,14,Klaus-Dieter Gabbert,FREIE WÄHLER,1385,0.9224047791889498,8,0
2013,14,Renate Barbara Voß,MLPD,545,0.3629679456014279,9,0
2013,15,Dr. Angela Dorothea Merkel,CDU,87142,56.24423145189918,1,1
2013,15,Karin Kerstin Kassner,DIE LINKE,29847,19.264207570916835,2,0
2013,15,Sonja Amalie Steffen,SPD,21688,13.998128247329525,3,0
2013,15,Claudia Müller,GRÜNE,4728,3.051602284829122,4,0
2013,15,Michael Andrejewski,NPD,3970,2.562364862684351,5,0
2013,15,Susanne Wiest,PIRATEN,3738,2.412624649046374,6,0
2013,15,Gino Leonhard,FDP,1227,0.7919450091974053,7,0
2013,15,Jürgen Dettmann,FREIE WÄHLER,1205,0.777745506180011,8,0
2013,16,Matthias Lietz,CDU,67069,45.90748548899354,1,1
2013,16,Torsten Martin Koplin,DIE LINKE,34972,23.937684809987953,2,0
2013,16,Holm Henning Freier,SPD,22870,15.654090461066698,3,0
2013,16,Tino Müller,NPD,8525,5.83520424926076,4,0
2013,16,Dr. Uwe Bastian,PIRATEN,3825,2.6181414960026284,5,0
2013,16,Ralf Peter Siegfried Hässelbarth,GRÜNE,3359,2.2991731464242693,6,0
2013,16,Dr. Volker Böhning,FREIE WÄHLER,2781,1.9035428759172053,7,0
2013,16,Christian Bartelt,FDP,2695,1.84467747234695,8,0
2013,17,Eckhardt Rehberg,CDU,62852,47.03012526002305,1,1
2013,17,Heidrun Bluhm,DIE LINKE,30284,22.660540847937025,2,0
2013,17,Jeannine Pflugradt,SPD,25029,18.728393768426095,3,0
2013,17,Hannes Welchar,NPD,4243,3.174900106254022,4,0
2013,17,Heidelinde Sylke Kerstin Felgner,GRÜNE,4083,3.055177264632376,5,0
2013,17,Harro Glienke,PIRATEN,2653,1.9851543676389158,6,0
2013,17,Dr. Hartwig Werner Heins Kurth,FREIE WÄHLER,2024,1.5144939465138205,7,0
2013,17,Dr. Dietrich-Eckard Krause,FDP,1983,1.4838149683482738,8,0
2013,17,Barbara Maria Schilke,MLPD,491,0.36739947022642583,9,0
2013,18,Johannes Kahrs,SPD,64997,39.15010239730153,1,1
2013,18,Dirk Christian Marx,CDU,46753,28.161064931935915,2,0
2013,18,Katharina Fegebank,GRÜNE,19943,12.012408143597158,3,0
2013,18,Prof. Dr. Karl Hans-Joachim Hanisch,DIE LINKE,15693,9.452475605348754,4,0
2013,18,Michael Büker,PIRATEN,5733,3.453198409830141,5,0
2013,18,Kay Gottschalk,AfD,5525,3.327912299722925,6,0
2013,18,Dr. Najibulla Karim,FDP,2878,1.7335260811950366,7,0
2013,18,Torben Klebe,NPD,1245,0.7499096494398265,9,0
2013,18,Henner Kühne,FREIE WÄHLER,700,0.4216359474762077,10,0
2013,19,Dr. Matthias Bartke,SPD,46918,34.908446984070295,1,1
2013,19,Marcus Weinberg,CDU,43609,32.44644836796798,2,0
2013,19,Dr. Hans Anjes Tjarks,GRÜNE,18380,13.67528998608662,3,0
2013,19,Jan van Aken,DIE LINKE,13759,10.237122683273439,4,0
2013,19,Ralf Matthias Kettnaker,AfD,3094,2.302031948691621,5,0
2013,19,Thembi Gräntzdörffer,PIRATEN,3005,2.235813188693705,6,0
2013,19,Lorenz Flemming,FDP,2627,1.954569466455362,7,0
2013,19,Otto Peter Adler,NPD,515,0.38317597077446186,9,0
2013,19,Wolf Achim Wiegand,FREIE WÄHLER,497,0.36978341257263603,10,0
2013,19,Jürgen Albert Richard Bader,MLPD,135,0.10044418651369388,11,0
2013,20,Niels Annen,SPD,53105,37.54648679986991,1,1
2013,20,Rüdiger Kruse,CDU,47112,33.309294531879694,2,0
2013,20,Anna Gallina,GRÜNE,18399,13.008526704280321,3,0
2013,20,Kersten Artus,DIE LINKE,9728,6.877925310029837,4,0
2013,20,Günther Siegert,AfD,4034,2.8521330901172246,5,0
2013,20,Anne Alter,PIRATEN,3352,2.3699430139000834,6,0
2013,20,Burkhardt Müller-Sönksen,FDP,3264,2.3077249395494848,7,0
2013,20,Wolfgang Möller,NPD,548,0.387448917546911,8,0
2013,20,Gregor Voht,FREIE WÄHLER,427,0.3018990653148376,9,0
2013,21,Dirk Erik Fischer,CDU,64459,39.71987380148382,1,1
2013,21,Christian Carstensen,SPD,56421,34.766828522836505,2,0
2013,21,Anja Margarete Helene Hajduk,GRÜNE,19343,11.919228020014296,3,0
2013,21,Herbert Heinrich Paul Schulz,DIE LINKE,7626,4.6991693574227895,4,0
2013,21,Dr. Hans Jörn Kruse,AfD,5708,3.5172906756057283,5,0
2013,21,Sylvia Canel,FDP,3921,2.4161346774789876,6,0
2013,21,Sebastian Seeger,PIRATEN,3559,2.193068940869094,7,0
2013,21,Kai Uwe Connelly,FREIE WÄHLER,637,0.3925217519903379,8,0
2013,21,Heinz Helmut Dörlitz,NPD,610,0.37588425229843975,9,0
2013,22,Aydan Özoguz,SPD,58029,39.966802807297874,1,1
2013,22,Frank Thorsten Schira,CDU,54002,37.19325311826328,2,0
2013,22,Cornelia Kerth,DIE LINKE,9594,6.607756572286543,3,0
2013,22,Katja Husen,GRÜNE,9320,6.41904224032839,4,0
2013,22,Dr. Dr. Joachim Körner,AfD,6026,4.150337826203742,5,0
2013,22,Katja Falkenbach,PIRATEN,3328,2.292121521009966,6,0
2013,22,Klaus-Dieter Abend,FDP,2783,1.9167590724070718,7,0
2013,22,Helmut Saß,NPD,1374,0.9463266135419751,8,0
2013,22,Ulf Ohms,FREIE WÄHLER,737,0.5076002286611614,9,0
2013,23,Metin Hakverdi,SPD,56867,40.4416314048999,1,1
2013,23,Dr. Herlind Magdalena Gundelach,CDU,50044,35.58937524446183,2,0
2013,23,Sabine Böddinghaus,DIE LINKE,10595,7.534758027237492,3,0
2013,23,Manuel Sarrazin,GRÜNE,9088,6.46303737154642,4,0
2013,23,Thomas Meister,AfD,5448,3.8744088468513316,5,0
2013,23,Nico Alexander Ecke,PIRATEN,3198,2.2742950609821144,6,0
2013,23,Dr. Kurt Carlos Duwe,FDP,2234,1.588735198947481,7,0
2013,23,Thomas Wulff,NPD,1446,1.0283397930519502,8,0
2013,23,Christian Walbe,FREIE WÄHLER,727,0.5170145432564093,9,0
2013,23,Volker Behrendt,ÖDP,637,0.45300999182164065,10,0
2013,24,Johann Saathoff,SPD,66348,50.2487901301888,1,1
2013,24,Heiko Schmelzle,CDU,42737,32.366952188368586,2,0
2013,24,Thilo Hoppe,GRÜNE,12627,9.563083634380751,3,0
2013,24,Herr Marco Notman,DIE LINKE,6373,4.826604260862321,4,0
2013,24,Stephan Bünting,FDP,2085,1.5790789085043055,5,0
2013,24,Klaus Klitzsch,FREIE WÄHLER,1869,1.4154908776952264,6,0
2013,25,Gitta Connemann,CDU,90236,54.73393059691987,1,1
2013,25,Markus Paschke,SPD,51409,31.182860920885823,2,0
2013,25,Harald Kleem,GRÜNE,8441,5.12000873452503,3,0
2013,25,Charlotte Lenzen,DIE LINKE,6426,3.8977817945809554,4,0
2013,25,Hans-Michael Goldmann,FDP,4288,2.600947453340046,5,0
2013,25,Ingo Tonsor,FREIE WÄHLER,1820,1.1039469134978739,6,0
2013,25,Albert Wille,NPD,1656,1.004470378435428,7,0
2013,26,Karin Evers-Meyer,SPD,58178,44.143467407221934,1,1
2013,26,Hans-Werner Kammer,CDU,52275,39.6644738339669,2,0
2013,26,Victor Alexander von Fintel,GRÜNE,7362,5.586032642097835,3,0
2013,26,Ralph Thomas Niemeyer,DIE LINKE,6736,5.111045351422306,4,0
2013,26,Lübbo Meppen,FDP,3024,2.2945072955316292,5,0
2013,26,Udo Striess-Grubert,FREIE WÄHLER,2538,1.9257471944640459,6,0
2013,26,Sebastian Weist,NPD,1680,1.2747262752953494,7,0
2013,27,Dennis Rohde,SPD,60547,37.42204641676195,1,1
2013,27,Stephan Albani,CDU,59525,36.790382891931145,2,0
2013,27,Peter Meiwald,GRÜNE,18552,11.46636175407151,3,0
2013,27,Martin Alexander Michels,DIE LINKE,8794,5.4352730306869805,4,0
2013,27,Melanie Wever,AfD,5502,3.4005995240891247,5,0
2013,27,Dr. Christiane Ratjen-Damerau,FDP,3966,2.451250038629129,6,0
2013,27,Holger Lubitz,PIRATEN,2669,1.649618344200995,7,0
2013,27,Hero Jan Stroman,FREIE WÄHLER,1147,0.7089217837386816,8,0
2013,27,Ulrich Eigenfeld,NPD,1093,0.6755462158904787,9,0
2013,28,Astrid Grotelüschen,CDU,63832,39.73630313933727,1,1
2013,28,Susanne Mittag,SPD,63256,39.37773517016416,2,0
2013,28,Dragos Pancescu,GRÜNE,9784,6.090675365259993,3,0
2013,28,Thomas Bartsch,DIE LINKE,7273,4.527543124645946,4,0
2013,28,Christian Pothin,AfD,5292,3.294343216777993,5,0
2013,28,Angelika Brunkhorst,FDP,5263,3.2762903155522634,6,0
2013,28,Andreas Neugebauer,PIRATEN,2747,1.7100455057613655,7,0
2013,28,Dennis Dormuth,NPD,1655,1.0302603975373352,8,0
2013,28,Arnold Hansen,FREIE WÄHLER,1299,0.8086454721456184,9,0
2013,28,Harry Kowitz,Bündnis 21,238,0.14815829281805787,10,0
2013,29,Enak Ferlemann,CDU,63431,46.75698984969888,1,1
2013,29,Gunnar Wegener,SPD,49395,36.41061174545374,2,0
2013,29,Dipl.-Ing. agr. Eva Viehoff,GRÜNE,8326,6.137357088625324,3,0
2013,29,Guido Hagelstede,DIE LINKE,4904,3.614893005358946,4,0
2013,29,Bernhard Vogel,AfD,4034,2.9735885774098674,5,0
2013,29,Christian Braun,PIRATEN,2120,1.5627188359218935,6,0
2013,29,Karl Behn,FDP,1872,1.3799102173800872,7,0
2013,29,Andreas Haack,NPD,1306,0.9626937734499966,8,0
2013,29,Gerald Lukas,Bündnis 21,273,0.2012369067012627,9,0
2013,30,Oliver Grundmann,CDU,68545,47.610613322219905,1,1
2013,30,Oliver Kellmer,SPD,49111,34.11196777106342,2,0
2013,30,Michael Lemke,GRÜNE,9099,6.320066680558449,3,0
2013,30,Jens Paulsen,AfD,5632,3.9119260957143847,4,0
2013,30,Michael Quelle,DIE LINKE,4878,3.3882058762242138,5,0
2013,30,Serkan Tören,FDP,2505,1.7399458220462596,6,0
2013,30,Richard Bodo Klaus,PIRATEN,1985,1.3787594637771758,7,0
2013,30,Manfred Dammann,NPD,1457,1.012016392303952,8,0
2013,30,Gerd Krümmel,FREIE WÄHLER,758,0.5264985760922414,9,0
2013,31,Albert Stegemann,CDU,99705,59.04140981684461,1,1
2013,31,Dr. Daniela De Ridder,SPD,48903,28.958448064521857,2,0
2013,31,Birgit Kemmer,GRÜNE,8393,4.970007046715579,3,0
2013,31,Heinz Georg von Wensiersky,DIE LINKE,4543,2.690187300515772,4,0
2013,31,Martina Härting,AfD,3777,2.2365919951679665,5,0
2013,31,Manuel Nehmer,FDP,2673,1.5828462809330086,6,0
2013,31,Tobias Richter,NPD,879,0.5205094953012026,7,0
2013,32,Franz-Josef Holzenkamp,CDU,101015,66.303256253569,1,1
2013,32,Gabriele Groneberg,SPD,32422,21.280841204308416,2,0
2013,32,Dipl.-Ing. Josef Diersen,GRÜNE,5702,3.7426240375968964,3,0
2013,32,Günter Kreßmann,DIE LINKE,3821,2.507991309655865,4,0
2013,32,Holger Teuteberg,AfD,3238,2.125327364738469,5,0
2013,32,Peter Friedhoff,FDP,2812,1.8457135730835623,6,0
2013,32,Heinrich Luhr,FREIE WÄHLER,1451,0.9523934546743418,7,0
2013,32,Ralf Thomas Taube,NPD,870,0.5710422505628376,9,0
2013,33,Axel Knoerig,CDU,66862,47.469010464736535,1,1
2013,33,Dr. Christoph Lanzendörfer,SPD,47067,33.41545146037741,2,0
2013,33,Torsten Eggelmann,GRÜNE,10651,7.561730586280829,3,0
2013,33,Ingo Waschner,DIE LINKE,4933,3.5022079600153346,4,0
2013,33,Arno Staschewski,AfD,3571,2.5352492651965863,5,0
2013,33,Marcel Schiller,FDP,2797,1.9857441038238177,6,0
2013,33,Mario Gärtner,PIRATEN,2166,1.5377625058571287,7,0
2013,33,Bernd Neumann,NPD,1288,0.9144220256435742,8,0
2013,33,Olaf Schulz,FREIE WÄHLER,903,0.6410893549348972,9,0
2013,34,Andreas Mattfeldt,CDU,63174,44.04794276988726,1,1
2013,34,Christina Jantz,SPD,53660,37.41432565663327,2,0
2013,34,Erich von Hofe,GRÜNE,9729,6.783525425146945,3,0
2013,34,Herbert Behrens,DIE LINKE,7195,5.016699088696913,4,0
2013,34,Dr. Thomas Hochrainer,AfD,4499,3.1369185823554435,5,0
2013,34,Ole Schwettmann,PIRATEN,2516,1.7542758731287609,6,0
2013,34,Cédric Kamlah,FDP,1359,0.9475599807559563,7,0
2013,34,Claus Oeltjen,NPD,1289,0.898752623395458,8,0
2013,35,Reinhard Dieter Grindel,CDU,54448,44.81095583757181,1,1
2013,35,Lars Klingbeil,SPD,49301,40.57495103122479,2,0
2013,35,Dr. Hans-Peter Ludewig,GRÜNE,6026,4.959425871973401,3,0
2013,35,Lennart Onken,DIE LINKE,4758,3.91585600711076,4,0
2013,35,Henrik Schröder,FDP,2097,1.7258406992247295,5,0
2013,35,Stefan Scharrinhausen,PIRATEN,1875,1.543133672411239,6,0
2013,35,Ingo Rüdiger Helge,NPD,1617,1.3307984790874523,7,0
2013,35,Günter Werner Scheunemann,FREIE WÄHLER,1384,1.139038401395816,8,0
2013,36,Michael Grosse-Brömer,CDU,68458,45.21574869718566,1,1
2013,36,Svenja Stadler,SPD,47908,31.64270192796708,2,0
2013,36,Martina Lammers,GRÜNE,10754,7.102897564777448,3,0
2013,36,Dr. Bernd Lucke,AfD,8704,5.748895332324986,4,0
2013,36,Michel Pauly,DIE LINKE,5472,3.6141952273072526,5,0
2013,36,Nicole Bracht-Bendt,FDP,5110,3.3750982477229643,6,0
2013,36,Robert Geislinger,PIRATEN,2376,1.5693216118570965,7,0
2013,36,Willy Walter Klingenberg,FREIE WÄHLER,1509,0.9966777408637874,8,0
2013,36,Ulrich Wolfgang Heim,NPD,1112,0.7344636499937254,9,0
2013,37,Eckhard Pols MdB,CDU,52644,39.821783825898834,1,1
2013,37,Hiltrud Lotze,SPD,44491,33.65456622213481,2,0
2013,37,Julia Verlinden,GRÜNE,15918,12.040938282437839,3,0
2013,37,Dipl. Sozialpädagogin Johanna Regina Voß,DIE LINKE,7784,5.88809295077875,4,0
2013,37,Michael Recha,AfD,4925,3.7254442166733486,5,0
2013,37,Olaf Forberger,PIRATEN,2879,2.1777774415842783,6,0
2013,37,Dr. Tobias Debuch,FDP,2112,1.5975915097693627,7,0
2013,37,Manfred Börm,NPD,1240,0.9379798636903457,8,0
2013,38,Dr. André Berghegger,CDU,76179,53.10010246544405,1,1
2013,38,Rainer Spiering,SPD,46365,32.318437506534785,2,0
2013,38,Florian Zimmeck,GRÜNE,8330,5.806375162933996,3,0
2013,38,Bernhard Rohe,DIE LINKE,5162,3.5981402870426518,4,0
2013,38,Matthias Seestern-Pauly,FDP,2546,1.7746736092232842,5,0
2013,38,Katharina Nocun,PIRATEN,2526,1.7607327324815458,6,0
2013,38,Dirk Heimsoth,NPD,1135,0.7911447550936479,7,0
2013,38,Jörg Grunert,FREIE WÄHLER,816,0.5687877710629221,8,0
2013,39,Dr. Mathias Middelberg,CDU,64416,45.71071735227539,1,1
2013,39,Dr. Martin Schwanholz,SPD,49059,34.81312224579729,2,0
2013,39,Dorothea Steiner,GRÜNE,12568,8.918472051716918,3,0
2013,39,Derk-Olaf Steggewentz,DIE LINKE,5840,4.144165880173998,4,0
2013,39,Dr. med. Thomas Thiele,FDP,3934,2.7916350295555667,5,0
2013,39,Kerstin Demuth,PIRATEN,3102,2.201233315119819,6,0
2013,39,Helmut Walter,NPD,884,0.627301821587982,7,0
2013,39,Robert Heinrich Kiauka,FREIE WÄHLER,828,0.5875632446548066,8,0
2013,40,"Sebastian Edathy, MdB",SPD,62641,44.645033461859185,1,1
2013,40,Maik Beermann,CDU,58349,41.5860707438582,2,0
2013,40,Katja Keul,GRÜNE,8173,5.825000534534492,3,0
2013,40,Torben Franz,DIE LINKE,4649,3.3134011360639732,4,0
2013,40,Bernd Riensch,PIRATEN,2693,1.91933518163482,5,0
2013,40,Dr. Ralf Kirstan,FDP,1950,1.389789678495321,6,0
2013,40,Brigitte Kallweit,NPD,1854,1.321369263554013,7,0
2013,41,Kerstin Tack,SPD,55711,43.53136061385071,1,1
2013,41,Wilfried Lorenz,CDU,46650,36.45129279022339,2,0
2013,41,Silvia Brigitte Klingenburg-Pülm,GRÜNE,9876,7.7168910524382905,3,0
2013,41,Oliver Förste,DIE LINKE,6435,5.028168683924707,4,0
2013,41,Dr. Dr. Matthias Dorn,AfD,4051,3.1653630673782422,5,0
2013,41,Reiner Budnick,PIRATEN,2434,1.9018745262894692,6,0
2013,41,Thomas Iseke,FDP,1889,1.4760234100907181,7,0
2013,41,Bettina Redöhl,FREIE WÄHLER,790,0.6172887739394745,8,0
2013,41,Kurt-Peter Kleffel,MLPD,143,0.11173708186499348,9,0
2013,42,Edelgard Bulmahn,SPD,59686,42.83356298082444,1,1
2013,42,Dr. Ursula von der Leyen,CDU,47180,33.85865196922724,2,0
2013,42,Sven-Christian Kindler,GRÜNE,14229,10.211419221495005,3,0
2013,42,Jörn Jan Leidecker,DIE LINKE,8657,6.212682282696061,4,0
2013,42,Jörn Harald König,AfD,3802,2.728499253645654,5,0
2013,42,Christian Szymanek,PIRATEN,2937,2.1077333792628314,6,0
2013,42,Patrick Döring,FDP,2050,1.4711792398668044,7,0
2013,42,Carin Hollack,NPD,803,0.5762716729819727,8,0
2013,43,Dr. Hendrik Hoppenstedt,CDU,77509,44.28756720929302,1,1
2013,43,Caren Marks,SPD,67440,38.534280310605496,2,0
2013,43,Wolfgang-Dietrich von Nordheim,GRÜNE,8735,4.991057807134327,3,0
2013,43,Dr. Diether Dehm,DIE LINKE,6220,3.5540217012450506,4,0
2013,43,Hans-Peter Wendt,AfD,5393,3.081485375372115,5,0
2013,43,Dr. Philipp Rösler,FDP,4504,2.5735231097118496,6,0
2013,43,Walter Naumann,PIRATEN,2232,1.275333832343883,7,0
2013,43,Christina Krieger,NPD,1619,0.9250741373497968,8,0
2013,43,Gerriet Hermann Kohls,FREIE WÄHLER,1109,0.6336672132927268,9,0
2013,44,Henning Otte,CDU,75369,48.47005710757833,1,1
2013,44,Kirsten Lühmann,SPD,53237,34.23689355353192,2,0
2013,44,Bernd Ebeling,GRÜNE,9563,6.149997427586562,3,0
2013,44,Thomas Ludwig Walter Ehrhorn,AfD,6591,4.238694242938725,4,0
2013,44,Behiye Uca,DIE LINKE,5655,3.6367494983793796,5,0
2013,44,Ralf Überheim,FDP,2091,1.3447291248649482,6,0
2013,44,Joachim Nahtz,NPD,1677,1.0784843340021608,7,0
2013,44,Klaus Prigge,FREIE WÄHLER,1313,0.8443947111179708,8,0
2013,45,Hubertus Heil,SPD,69259,43.245521470094225,1,1
2013,45,Ingrid Pahlmann,CDU,67368,42.06477555837231,2,0
2013,45,Monika Berkhan,GRÜNE,7666,4.78667274418837,3,0
