name,party,district,list_state,candidate_id,candidate_url,answered,n_answers,district_no
Frank Hansen,AfD,Flensburg – Schleswig,NA,34817,https://www.wen-waehlen.de/btw17/kandidaten/34817-frank-hansen.html,FALSE,0,1
Arne-Olaf Jöhnk,FREIE WÄHLER,Flensburg – Schleswig,NA,35222,https://www.wen-waehlen.de/btw17/kandidaten/35222-arne-olaf-joehnk.html,FALSE,0,1
Uwe Krüger-Winands,Kennwort: Unabhängiger Bürgerkandidat für Gemeinwohl und Volksentscheid,Flensburg – Schleswig,NA,35654,https://www.wen-waehlen.de/btw17/kandidaten/35654-uwe-krueger-winands.html,FALSE,0,1
Christian Rudolf Michael Lucks,FDP,Flensburg – Schleswig,Schleswig-Holstein,35930,https://www.wen-waehlen.de/btw17/kandidaten/35930-christian-rudolf-michael-lucks.html,TRUE,76,1
Petra Nicolaisen,CDU,Flensburg – Schleswig,NA,36367,https://www.wen-waehlen.de/btw17/kandidaten/36367-petra-nicolaisen.html,FALSE,0,1
Hermann Soldan,DIE LINKE,Flensburg – Schleswig,NA,37436,https://www.wen-waehlen.de/btw17/kandidaten/37436-hermann-soldan.html,TRUE,76,1
Clemens Teschendorf,SPD,Flensburg – Schleswig,Schleswig-Holstein,37659,https://www.wen-waehlen.de/btw17/kandidaten/37659-clemens-teschendorf.html,TRUE,76,1
Peter Wittenhorst,GRÜNE,Flensburg – Schleswig,NA,38111,https://www.wen-waehlen.de/btw17/kandidaten/38111-peter-wittenhorst.html,TRUE,76,1
Berthold Brodersen,FDP,Nordfriesland – Dithmarschen Nord,NA,33906,https://www.wen-waehlen.de/btw17/kandidaten/33906-berthold-brodersen.html,TRUE,76,2
Astrid Damerow,CDU,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein,34047,https://www.wen-waehlen.de/btw17/kandidaten/34047-astrid-damerow.html,FALSE,0,2
Matthias Ilgen,SPD,Nordfriesland – Dithmarschen Nord,NA,35159,https://www.wen-waehlen.de/btw17/kandidaten/35159-matthias-ilgen.html,FALSE,0,2
Jürgen Izdebski,AfD,Nordfriesland – Dithmarschen Nord,NA,35171,https://www.wen-waehlen.de/btw17/kandidaten/35171-juergen-izdebski.html,FALSE,0,2
Michael Potthast,FREIE WÄHLER,Nordfriesland – Dithmarschen Nord,NA,36609,https://www.wen-waehlen.de/btw17/kandidaten/36609-michael-potthast.html,FALSE,0,2
Michael Schilke,DIE LINKE,Nordfriesland – Dithmarschen Nord,NA,37053,https://www.wen-waehlen.de/btw17/kandidaten/37053-michael-schilke.html,TRUE,76,2
Arfst Wagner,GRÜNE,Nordfriesland – Dithmarschen Nord,NA,37860,https://www.wen-waehlen.de/btw17/kandidaten/37860-arfst-wagner.html,FALSE,0,2
Mark Helfrich,CDU,Steinburg – Dithmarschen Süd,Schleswig-Holstein,34923,https://www.wen-waehlen.de/btw17/kandidaten/34923-mark-helfrich.html,FALSE,0,3
Christian Kölle,MLPD,Steinburg – Dithmarschen Süd,Schleswig-Holstein,35520,https://www.wen-waehlen.de/btw17/kandidaten/35520-christian-koelle.html,FALSE,0,3
Wolfgang Kubicki,FDP,Steinburg – Dithmarschen Süd,Schleswig-Holstein,35672,https://www.wen-waehlen.de/btw17/kandidaten/35672-wolfgang-kubicki.html,FALSE,0,3
Ingrid Nestle,GRÜNE,Steinburg – Dithmarschen Süd,Schleswig-Holstein,36333,https://www.wen-waehlen.de/btw17/kandidaten/36333-ingrid-nestle.html,TRUE,76,3
Rolf Friedrich von Rhein,AfD,Steinburg – Dithmarschen Süd,NA,36765,https://www.wen-waehlen.de/btw17/kandidaten/36765-rolf-friedrich-rhein.html,FALSE,0,3
Dr. Karin Thissen,SPD,Steinburg – Dithmarschen Süd,Schleswig-Holstein,37689,https://www.wen-waehlen.de/btw17/kandidaten/37689-karin-thissen.html,FALSE,0,3
Björn Thoroe,DIE LINKE,Steinburg – Dithmarschen Süd,NA,37695,https://www.wen-waehlen.de/btw17/kandidaten/37695-bjoern-thoroe.html,TRUE,76,3
Helmut Unger,FREIE WÄHLER,Steinburg – Dithmarschen Süd,NA,37780,https://www.wen-waehlen.de/btw17/kandidaten/37780-helmut-unger.html,FALSE,0,3
Christine Aschenberg-Dugnus,FDP,Rendsburg-Eckernförde,Schleswig-Holstein,33518,https://www.wen-waehlen.de/btw17/kandidaten/33518-christine-aschenberg-dugnus.html,FALSE,0,4
Gereon Martin Bollmann,AfD,Rendsburg-Eckernförde,Schleswig-Holstein,33822,https://www.wen-waehlen.de/btw17/kandidaten/33822-gereon-martin-bollmann.html,FALSE,0,4
Stefan Karstens,DIE LINKE,Rendsburg-Eckernförde,NA,35309,https://www.wen-waehlen.de/btw17/kandidaten/35309-stefan-karstens.html,TRUE,76,4
Hans-Werner Last,FREIE WÄHLER,Rendsburg-Eckernförde,NA,35772,https://www.wen-waehlen.de/btw17/kandidaten/35772-hans-werner-last.html,FALSE,0,4
Sönke Rix,SPD,Rendsburg-Eckernförde,Schleswig-Holstein,36813,https://www.wen-waehlen.de/btw17/kandidaten/36813-soenke-rix.html,FALSE,0,4
Claudia Ulrich,GRÜNE,Rendsburg-Eckernförde,NA,37777,https://www.wen-waehlen.de/btw17/kandidaten/37777-claudia-ulrich.html,TRUE,76,4
Dr. Johann David Wadephul,CDU,Rendsburg-Eckernförde,Schleswig-Holstein,37854,https://www.wen-waehlen.de/btw17/kandidaten/37854-johann-david-wadephul.html,FALSE,0,4
Luise Amtsberg,GRÜNE,Kiel,Schleswig-Holstein,33480,https://www.wen-waehlen.de/btw17/kandidaten/33480-luise-amtsberg.html,TRUE,76,5
Sebastian Blumenthal,FDP,Kiel,NA,33793,https://www.wen-waehlen.de/btw17/kandidaten/33793-sebastian-blumenthal.html,TRUE,76,5
Markus Jakupak,Neue Liberale,Kiel,NA,35191,https://www.wen-waehlen.de/btw17/kandidaten/35191-markus-jakupak.html,TRUE,76,5
Eike Reimers,AfD,Kiel,NA,36725,https://www.wen-waehlen.de/btw17/kandidaten/36725-eike-reimers.html,FALSE,0,5
Ove Joachim Schröter,Die PARTEI,Kiel,Schleswig-Holstein,37241,https://www.wen-waehlen.de/btw17/kandidaten/37241-ove-joachim-schroeter.html,FALSE,0,5
Maxim Smirnow,DIE LINKE,Kiel,NA,37429,https://www.wen-waehlen.de/btw17/kandidaten/37429-maxim-smirnow.html,TRUE,76,5
Jens Mathias Stein,SPD,Kiel,Schleswig-Holstein,37535,https://www.wen-waehlen.de/btw17/kandidaten/37535-jens-mathias-stein.html,FALSE,0,5
Thomas Stritzl,CDU,Kiel,Schleswig-Holstein,37603,https://www.wen-waehlen.de/btw17/kandidaten/37603-thomas-stritzl.html,TRUE,76,5
Karin Zan Bi,MLPD,Kiel,Schleswig-Holstein,38179,https://www.wen-waehlen.de/btw17/kandidaten/38179-karin-zan-bi.html,FALSE,0,5
Melanie Bernstein,CDU,Plön – Neumünster,Schleswig-Holstein,33722,https://www.wen-waehlen.de/btw17/kandidaten/33722-melanie-bernstein.html,FALSE,0,6
Lorenz Gösta Beutin,DIE LINKE,Plön – Neumünster,Schleswig-Holstein,33734,https://www.wen-waehlen.de/btw17/kandidaten/33734-lorenz-goesta-beutin.html,TRUE,76,6
Susanne Elbert,GRÜNE,Plön – Neumünster,NA,34254,https://www.wen-waehlen.de/btw17/kandidaten/34254-susanne-elbert.html,FALSE,0,6
Dr. Birgit Malecha-Nissen,SPD,Plön – Neumünster,Schleswig-Holstein,35995,https://www.wen-waehlen.de/btw17/kandidaten/35995-birgit-malecha-nissen.html,FALSE,0,6
Holger Steffen,FREIE WÄHLER,Plön – Neumünster,NA,37522,https://www.wen-waehlen.de/btw17/kandidaten/37522-holger-steffen.html,FALSE,0,6
Bernd Wiegmann,AfD,Plön – Neumünster,NA,38058,https://www.wen-waehlen.de/btw17/kandidaten/38058-bernd-wiegmann.html,FALSE,0,6
Martin Josef Wolf,FDP,Plön – Neumünster,Schleswig-Holstein,38131,https://www.wen-waehlen.de/btw17/kandidaten/38131-martin-josef-wolf.html,FALSE,0,6
Dr. Michael von Abercron,CDU,Pinneberg,Schleswig-Holstein,33428,https://www.wen-waehlen.de/btw17/kandidaten/33428-michael-abercron.html,FALSE,0,7
Olaf Klampe,FDP,Pinneberg,Schleswig-Holstein,35406,https://www.wen-waehlen.de/btw17/kandidaten/35406-olaf-klampe.html,TRUE,76,7
Bernd Möbius,GRÜNE,Pinneberg,NA,36183,https://www.wen-waehlen.de/btw17/kandidaten/36183-bernd-moebius.html,FALSE,0,7
Cornelia Möhring,DIE LINKE,Pinneberg,Schleswig-Holstein,36190,https://www.wen-waehlen.de/btw17/kandidaten/36190-cornelia-moehring.html,FALSE,0,7
Dr. Ernst Dieter Rossmann,SPD,Pinneberg,Schleswig-Holstein,36867,https://www.wen-waehlen.de/btw17/kandidaten/36867-ernst-dieter-rossmann.html,FALSE,0,7
Joachim Schneider,AfD,Pinneberg,Schleswig-Holstein,37175,https://www.wen-waehlen.de/btw17/kandidaten/37175-joachim-schneider.html,FALSE,0,7
Miro Berbig,DIE LINKE,Segeberg – Stormarn-Mitte,NA,33699,https://www.wen-waehlen.de/btw17/kandidaten/33699-miro-berbig.html,TRUE,76,8
Heiko Evermann,AfD,Segeberg – Stormarn-Mitte,Schleswig-Holstein,34300,https://www.wen-waehlen.de/btw17/kandidaten/34300-heiko-evermann.html,FALSE,0,8
Tobias Mährlein,FDP,Segeberg – Stormarn-Mitte,Schleswig-Holstein,35977,https://www.wen-waehlen.de/btw17/kandidaten/35977-tobias-maehrlein.html,TRUE,76,8
Rainer Schuchardt,FREIE WÄHLER,Segeberg – Stormarn-Mitte,Schleswig-Holstein,37244,https://www.wen-waehlen.de/btw17/kandidaten/37244-rainer-schuchardt.html,FALSE,0,8
Gero Storjohann,CDU,Segeberg – Stormarn-Mitte,Schleswig-Holstein,37586,https://www.wen-waehlen.de/btw17/kandidaten/37586-gero-storjohann.html,FALSE,0,8
Ulrike Täck,GRÜNE,Segeberg – Stormarn-Mitte,Schleswig-Holstein,37631,https://www.wen-waehlen.de/btw17/kandidaten/37631-ulrike-taeck.html,TRUE,76,8
Alexander Wagner,SPD,Segeberg – Stormarn-Mitte,Schleswig-Holstein,37858,https://www.wen-waehlen.de/btw17/kandidaten/37858-alexander-wagner.html,FALSE,0,8
Jakob Brunken,GRÜNE,Ostholstein – Stormarn-Nord,Schleswig-Holstein,33917,https://www.wen-waehlen.de/btw17/kandidaten/33917-jakob-brunken.html,FALSE,0,9
Klaus Eickmeyer,DIE LINKE,Ostholstein – Stormarn-Nord,NA,34236,https://www.wen-waehlen.de/btw17/kandidaten/34236-klaus-eickmeyer.html,FALSE,0,9
Ingo Gädechens,CDU,Ostholstein – Stormarn-Nord,Schleswig-Holstein,34491,https://www.wen-waehlen.de/btw17/kandidaten/34491-ingo-gaedechens.html,FALSE,0,9
Dr. Axel Gehrke,AfD,Ostholstein – Stormarn-Nord,Schleswig-Holstein,34528,https://www.wen-waehlen.de/btw17/kandidaten/34528-axel-gehrke.html,FALSE,0,9
Bettina Hagedorn,SPD,Ostholstein – Stormarn-Nord,Schleswig-Holstein,34769,https://www.wen-waehlen.de/btw17/kandidaten/34769-bettina-hagedorn.html,TRUE,76,9
Stephanie Lubnow,FREIE WÄHLER,Ostholstein – Stormarn-Nord,NA,35925,https://www.wen-waehlen.de/btw17/kandidaten/35925-stephanie-lubnow.html,FALSE,0,9
Dr. Joachim Rinke,FDP,Ostholstein – Stormarn-Nord,Schleswig-Holstein,36803,https://www.wen-waehlen.de/btw17/kandidaten/36803-joachim-rinke.html,FALSE,0,9
Thomas Vollbracht,FAMILIE,Ostholstein – Stormarn-Nord,NA,37833,https://www.wen-waehlen.de/btw17/kandidaten/37833-thomas-vollbracht.html,FALSE,0,9
Heidi Herma Elise Beutin,DIE LINKE,Herzogtum Lauenburg – Stormarn-Süd,NA,33733,https://www.wen-waehlen.de/btw17/kandidaten/33733-heidi-herma-elise-beutin.html,FALSE,0,10
Norbert Brackmann,CDU,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein,33846,https://www.wen-waehlen.de/btw17/kandidaten/33846-norbert-brackmann.html,FALSE,0,10
Dr. Bernd Buchholz,FDP,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein,33930,https://www.wen-waehlen.de/btw17/kandidaten/33930-bernd-buchholz.html,FALSE,0,10
Dr. Bruno Hollnagel,AfD,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein,35073,https://www.wen-waehlen.de/btw17/kandidaten/35073-bruno-hollnagel.html,FALSE,0,10
Konstantin v. Notz,GRÜNE,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein,36402,https://www.wen-waehlen.de/btw17/kandidaten/36402-konstantin-notz.html,TRUE,76,10
Dr. Nina Scheer,SPD,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein,37010,https://www.wen-waehlen.de/btw17/kandidaten/37010-nina-scheer.html,FALSE,0,10
Gregor Voht,FREIE WÄHLER,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein,37826,https://www.wen-waehlen.de/btw17/kandidaten/37826-gregor-voht.html,TRUE,76,10
Thorsten Fürter,GRÜNE,Lübeck,NA,34480,https://www.wen-waehlen.de/btw17/kandidaten/34480-thorsten-fuerter.html,FALSE,0,11
Gabriele Hiller-Ohm,SPD,Lübeck,Schleswig-Holstein,35007,https://www.wen-waehlen.de/btw17/kandidaten/35007-gabriele-hiller-ohm.html,TRUE,76,11
Timo Jeguschke,FDP,Lübeck,Schleswig-Holstein,35210,https://www.wen-waehlen.de/btw17/kandidaten/35210-timo-jeguschke.html,TRUE,76,11
Hans-Eberhard Knust,AfD,Lübeck,NA,35484,https://www.wen-waehlen.de/btw17/kandidaten/35484-hans-eberhard-knust.html,FALSE,0,11
Lüder Möller,MLPD,Lübeck,Schleswig-Holstein,36202,https://www.wen-waehlen.de/btw17/kandidaten/36202-lueder-moeller.html,FALSE,0,11
Prof. Dr. Claudia Schmidtke,CDU,Lübeck,Schleswig-Holstein,37154,https://www.wen-waehlen.de/btw17/kandidaten/37154-claudia-schmidtke.html,FALSE,0,11
Ingo Voht,FREIE WÄHLER,Lübeck,NA,37827,https://www.wen-waehlen.de/btw17/kandidaten/37827-ingo-voht.html,TRUE,76,11
Dennis Augustin,AfD,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,33529,https://www.wen-waehlen.de/btw17/kandidaten/33529-dennis-augustin.html,FALSE,0,12
Bert Beckmann,MLPD,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,33651,https://www.wen-waehlen.de/btw17/kandidaten/33651-bert-beckmann.html,TRUE,76,12
Mathias Engling,GRÜNE,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,34279,https://www.wen-waehlen.de/btw17/kandidaten/34279-mathias-engling.html,FALSE,0,12
Stefan Köster,NPD,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,35571,https://www.wen-waehlen.de/btw17/kandidaten/35571-stefan-koester.html,FALSE,0,12
Dietrich Monstadt,CDU,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,36209,https://www.wen-waehlen.de/btw17/kandidaten/36209-dietrich-monstadt.html,TRUE,76,12
Stev Ötinger,FDP,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,36460,https://www.wen-waehlen.de/btw17/kandidaten/36460-stev-oetinger.html,FALSE,0,12
Wählergemeinschaft Unabhängige Bürger (UB),Einzelbewerber,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,NA,37581,https://www.wen-waehlen.de/btw17/kandidaten/37581-angelika-stoof.html,FALSE,0,12
Martina Tegtmeier,SPD,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,37650,https://www.wen-waehlen.de/btw17/kandidaten/37650-martina-tegtmeier.html,TRUE,76,12
André Walther,DIE LINKE,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,37910,https://www.wen-waehlen.de/btw17/kandidaten/37910-andre-walther.html,TRUE,76,12
Jana Wolff,FREIE WÄHLER,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern,38139,https://www.wen-waehlen.de/btw17/kandidaten/38139-jana-wolff.html,FALSE,0,12
Christoph Herbert Walter Grimm,AfD,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,34673,https://www.wen-waehlen.de/btw17/kandidaten/34673-christoph-herbert-walter-grimm.html,FALSE,0,13
Frank Michael Junge,SPD,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,35236,https://www.wen-waehlen.de/btw17/kandidaten/35236-frank-michael-junge.html,FALSE,0,13
Horst Krumpen,DIE LINKE,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,NA,35659,https://www.wen-waehlen.de/btw17/kandidaten/35659-horst-krumpen.html,TRUE,76,13
Chris Rehhagen,FDP,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,36706,https://www.wen-waehlen.de/btw17/kandidaten/36706-chris-rehhagen.html,FALSE,0,13
Claudia Schulz,GRÜNE,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,37264,https://www.wen-waehlen.de/btw17/kandidaten/37264-claudia-schulz.html,FALSE,0,13
Rainer Erich Schütt,NPD,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,37298,https://www.wen-waehlen.de/btw17/kandidaten/37298-rainer-erich-schuett.html,FALSE,0,13
Karin Strenz,CDU,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,37598,https://www.wen-waehlen.de/btw17/kandidaten/37598-karin-strenz.html,FALSE,0,13
Gustav Wolf Viktor Asche Graf von Westarp,FREIE WÄHLER,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,38035,https://www.wen-waehlen.de/btw17/kandidaten/38035-gustav-wolf-viktor-asche-westarp.html,TRUE,76,13
Eric Adelsberger,Die PARTEI,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,33439,https://www.wen-waehlen.de/btw17/kandidaten/33439-eric-adelsberger.html,FALSE,0,14
Dr. Dietmar Gerhard Bartsch,DIE LINKE,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,33597,https://www.wen-waehlen.de/btw17/kandidaten/33597-dietmar-gerhard-bartsch.html,FALSE,0,14
Uwe Flachsmeyer,GRÜNE,Rostock – Landkreis Rostock II,NA,34382,https://www.wen-waehlen.de/btw17/kandidaten/34382-uwe-flachsmeyer.html,FALSE,0,14
Torsten Frosina,ÖDP,Rostock – Landkreis Rostock II,NA,34466,https://www.wen-waehlen.de/btw17/kandidaten/34466-torsten-frosina.html,FALSE,0,14
Arne Gericke,FREIE WÄHLER,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,34551,https://www.wen-waehlen.de/btw17/kandidaten/34551-arne-gericke.html,FALSE,0,14
Hagen Reinhold,FDP,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,36732,https://www.wen-waehlen.de/btw17/kandidaten/36732-hagen-reinhold.html,TRUE,76,14
Christian Reinke,SPD,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,36735,https://www.wen-waehlen.de/btw17/kandidaten/36735-christian-reinke.html,TRUE,76,14
Stephan Schmidt,AfD,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,37145,https://www.wen-waehlen.de/btw17/kandidaten/37145-stephan-schmidt.html,FALSE,0,14
Philipp Schwartz,MLPD,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,37311,https://www.wen-waehlen.de/btw17/kandidaten/37311-philipp-schwartz.html,FALSE,0,14
Peter Stein,CDU,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,37536,https://www.wen-waehlen.de/btw17/kandidaten/37536-peter-stein.html,FALSE,0,14
Robert Gabel,Tierschutzpartei,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,34484,https://www.wen-waehlen.de/btw17/kandidaten/34484-robert-gabel.html,TRUE,76,15
Leif-Erik Holm,AfD,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,35075,https://www.wen-waehlen.de/btw17/kandidaten/35075-leif-erik-holm.html,FALSE,0,15
Kerstin Kassner,DIE LINKE,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,35317,https://www.wen-waehlen.de/btw17/kandidaten/35317-karin-kerstin-kassner.html,TRUE,76,15
Patrick Meinhardt,FDP,Vorpommern-Rügen – Vorpommern-Greifswald I,NA,36094,https://www.wen-waehlen.de/btw17/kandidaten/36094-patrick-meinhardt.html,FALSE,0,15
Angela Merkel,CDU,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,36123,https://www.wen-waehlen.de/btw17/kandidaten/36123-angela-dorothea-merkel.html,FALSE,0,15
Claudia Müller,GRÜNE,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,36255,https://www.wen-waehlen.de/btw17/kandidaten/36255-claudia-mueller.html,TRUE,76,15
Dr. Armin Lienhard Pagel,FREIE WÄHLER,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,36479,https://www.wen-waehlen.de/btw17/kandidaten/36479-armin-lienhard-pagel.html,FALSE,0,15
Udo Pastörs,NPD,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,36496,https://www.wen-waehlen.de/btw17/kandidaten/36496-udo-pastoers.html,FALSE,0,15
Karl-Heinz Schulze,MLPD,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,37277,https://www.wen-waehlen.de/btw17/kandidaten/37277-karl-heinz-schulze.html,FALSE,0,15
Sonja Amalie Steffen,SPD,Vorpommern-Rügen – Vorpommern-Greifswald I,Mecklenburg-Vorpommern,37524,https://www.wen-waehlen.de/btw17/kandidaten/37524-sonja-amalie-steffen.html,FALSE,0,15
Georg Friedrich Alexander Tschammer-Osten,"Kennwort: Papa Schorschi: ""Follow me""",Vorpommern-Rügen – Vorpommern-Greifswald I,NA,37751,https://www.wen-waehlen.de/btw17/kandidaten/37751-georg-friedrich-alexander-tschammer-osten.html,FALSE,0,15
Philipp Amthor,CDU,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,33479,https://www.wen-waehlen.de/btw17/kandidaten/33479-philipp-amthor.html,FALSE,0,16
Michael Andrejewski,NPD,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,33485,https://www.wen-waehlen.de/btw17/kandidaten/33485-michael-andrejewski.html,FALSE,0,16
Christian Bartelt,FDP,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,33590,https://www.wen-waehlen.de/btw17/kandidaten/33590-christian-bartelt.html,TRUE,76,16
Klaus-Dieter Gabbert,FREIE WÄHLER,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,34483,https://www.wen-waehlen.de/btw17/kandidaten/34483-klaus-dieter-gabbert.html,FALSE,0,16
Roland Gorsleben,Die PARTEI,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,NA,34630,https://www.wen-waehlen.de/btw17/kandidaten/34630-roland-gorsleben.html,TRUE,76,16
Toni Jaschinski,DIE LINKE,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,35209,https://www.wen-waehlen.de/btw17/kandidaten/35209-toni-jaschinski.html,FALSE,0,16
Enrico Komning,AfD,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,35526,https://www.wen-waehlen.de/btw17/kandidaten/35526-enrico-komning.html,FALSE,0,16
Heiko Miraß,SPD,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,36174,https://www.wen-waehlen.de/btw17/kandidaten/36174-heiko-fred-max-mirass.html,TRUE,76,16
Timo Pfarr,GRÜNE,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,Mecklenburg-Vorpommern,36547,https://www.wen-waehlen.de/btw17/kandidaten/36547-timo-elias-pfarr.html,FALSE,0,16
Heidrun Bluhm,DIE LINKE,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,33787,https://www.wen-waehlen.de/btw17/kandidaten/33787-heidrun-bluhm.html,FALSE,0,17
Monika Göpper,GRÜNE,Mecklenburgische Seenplatte II – Landkreis Rostock III,NA,34622,https://www.wen-waehlen.de/btw17/kandidaten/34622-monika-goepper.html,TRUE,76,17
David Norbert Petereit,NPD,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,36533,https://www.wen-waehlen.de/btw17/kandidaten/36533-david-norbert-petereit.html,FALSE,0,17
Jeannine Pflugradt,SPD,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,36555,https://www.wen-waehlen.de/btw17/kandidaten/36555-jeannine-pflugradt.html,FALSE,0,17
Eckhardt Harald Rehberg,CDU,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,36704,https://www.wen-waehlen.de/btw17/kandidaten/36704-eckhardt-harald-rehberg.html,FALSE,0,17
Christian Nikolaus Paul Ronge,FREIE WÄHLER,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,36847,https://www.wen-waehlen.de/btw17/kandidaten/36847-christian-nikolaus-paul-ronge.html,FALSE,0,17
Ulrike Schielke-Ziesing,AfD,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,37042,https://www.wen-waehlen.de/btw17/kandidaten/37042-ulrike-schielke-ziesing.html,FALSE,0,17
Barbara Maria Schilke,MLPD,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,37052,https://www.wen-waehlen.de/btw17/kandidaten/37052-barbara-maria-schilke.html,FALSE,0,17
Sascha Zimmermann,FDP,Mecklenburgische Seenplatte II – Landkreis Rostock III,Mecklenburg-Vorpommern,38230,https://www.wen-waehlen.de/btw17/kandidaten/38230-sascha-zimmermann.html,FALSE,0,17
Stephan Brandt,MLPD,Hamburg-Mitte,Hamburg,33865,https://www.wen-waehlen.de/btw17/kandidaten/33865-stephan-brandt.html,FALSE,0,18
Meryem Dagmar Çelikkol,GRÜNE,Hamburg-Mitte,Hamburg,33998,https://www.wen-waehlen.de/btw17/kandidaten/33998-meryem-dagmar-celikkol.html,FALSE,0,18
Martin Dolzer,DIE LINKE,Hamburg-Mitte,NA,34133,https://www.wen-waehlen.de/btw17/kandidaten/34133-martin-dolzer.html,FALSE,0,18
Samantha Edsen,Die PARTEI,Hamburg-Mitte,Hamburg,34216,https://www.wen-waehlen.de/btw17/kandidaten/34216-samantha-edsen.html,TRUE,76,18
Bodo Ernst-Friedrich Johlke,NPD,Hamburg-Mitte,Hamburg,35219,https://www.wen-waehlen.de/btw17/kandidaten/35219-bodo-ernst-friedrich-johlke.html,FALSE,0,18
Nicole Jordan,AfD,Hamburg-Mitte,Hamburg,35226,https://www.wen-waehlen.de/btw17/kandidaten/35226-nicole-jordan.html,FALSE,0,18
