name,party,district,list_state,candidate_id,candidate_url,answered,n_answers,district_no
Christoph Georgios Anastasiadis,FDP,Flensburg – Schleswig,Schleswig-Holstein FDP,41426,https://www.wen-waehlen.de/btw21/kandidaten/41426-christoph-georgios-anastasiadis.html,FALSE,0,1
Franziska Maria Brzezicha,SPD,Flensburg – Schleswig,Schleswig-Holstein SPD,41425,https://www.wen-waehlen.de/btw21/kandidaten/41425-franziska-maria-brzezicha.html,FALSE,0,1
Uwe Hermann Christiansen,LKR,Flensburg – Schleswig,Schleswig-Holstein LKR,41433,https://www.wen-waehlen.de/btw21/kandidaten/41433-uwe-hermann-christiansen.html,TRUE,69,1
Robert Habeck,GRÜNE,Flensburg – Schleswig,Schleswig-Holstein GRÜNE,41427,https://www.wen-waehlen.de/btw21/kandidaten/41427-robert-habeck.html,FALSE,0,1
Katrine Hoop,DIE LINKE,Flensburg – Schleswig,Schleswig-Holstein DIE LINKE,41429,https://www.wen-waehlen.de/btw21/kandidaten/41429-katrine-hoop.html,TRUE,69,1
Arne Olaf Jöhnk,FREIE WÄHLER,Flensburg – Schleswig,NA,41430,https://www.wen-waehlen.de/btw21/kandidaten/41430-arne-olaf-joehnk.html,FALSE,0,1
Dariush Keshavarz Khorasgani,du.,Flensburg – Schleswig,Schleswig-Holstein du.,41432,https://www.wen-waehlen.de/btw21/kandidaten/41432-dariush-keshavarz-khorasgani.html,FALSE,0,1
Petra Nicolaisen,CDU,Flensburg – Schleswig,Schleswig-Holstein CDU,41424,https://www.wen-waehlen.de/btw21/kandidaten/41424-petra-nicolaisen.html,FALSE,0,1
Jan Petersen-Brendel,AfD,Flensburg – Schleswig,NA,41428,https://www.wen-waehlen.de/btw21/kandidaten/41428-jan-petersen-brendel.html,FALSE,0,1
Stefan Seidler,SSW,Flensburg – Schleswig,Schleswig-Holstein SSW,41434,https://www.wen-waehlen.de/btw21/kandidaten/41434-stefan-seidler.html,FALSE,0,1
Marko Wölbing,dieBasis,Flensburg – Schleswig,NA,41431,https://www.wen-waehlen.de/btw21/kandidaten/41431-marko-woelbing.html,FALSE,0,1
Andrej Clasen,AfD,Nordfriesland – Dithmarschen Nord,NA,41439,https://www.wen-waehlen.de/btw21/kandidaten/41439-andrej-clasen.html,FALSE,0,2
Astrid Damerow,CDU,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein CDU,41435,https://www.wen-waehlen.de/btw21/kandidaten/41435-astrid-damerow.html,FALSE,0,2
Axel Frey,LKR,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein LKR,41443,https://www.wen-waehlen.de/btw21/kandidaten/41443-axel-frey.html,TRUE,69,2
Hartmut Otto Jensen,DIE LINKE,Nordfriesland – Dithmarschen Nord,NA,41440,https://www.wen-waehlen.de/btw21/kandidaten/41440-hartmut-otto-jensen.html,FALSE,0,2
Jens Peter Jensen,SPD,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein SPD,41436,https://www.wen-waehlen.de/btw21/kandidaten/41436-jens-peter-jensen.html,FALSE,0,2
Gyde Jensen-Bornhöft,FDP,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein FDP,41437,https://www.wen-waehlen.de/btw21/kandidaten/41437-gyde-jensen-bornhoeft.html,FALSE,0,2
Denise Loop,GRÜNE,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein GRÜNE,41438,https://www.wen-waehlen.de/btw21/kandidaten/41438-denise-loop.html,TRUE,69,2
Sybilla Lena Nitsch,SSW,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein SSW,41444,https://www.wen-waehlen.de/btw21/kandidaten/41444-sybilla-lena-nitsch.html,FALSE,0,2
Sandor Stolz,dieBasis,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein dieBasis,41442,https://www.wen-waehlen.de/btw21/kandidaten/41442-sandor-stolz.html,FALSE,0,2
Traymont Wilhelmi,FREIE WÄHLER,Nordfriesland – Dithmarschen Nord,Schleswig-Holstein FREIE WÄHLER,41441,https://www.wen-waehlen.de/btw21/kandidaten/41441-traymont-wilhelmi.html,FALSE,0,2
Stefan Habermann,dieBasis,Steinburg – Dithmarschen Süd,NA,41452,https://www.wen-waehlen.de/btw21/kandidaten/41452-stefan-habermann.html,FALSE,0,3
Mark Helfrich,CDU,Steinburg – Dithmarschen Süd,Schleswig-Holstein CDU,41445,https://www.wen-waehlen.de/btw21/kandidaten/41445-mark-helfrich.html,FALSE,0,3
Jens Köster,FREIE WÄHLER,Steinburg – Dithmarschen Süd,NA,41451,https://www.wen-waehlen.de/btw21/kandidaten/41451-jens-koester.html,FALSE,0,3
Wolfgang Kubicki,FDP,Steinburg – Dithmarschen Süd,Schleswig-Holstein FDP,41447,https://www.wen-waehlen.de/btw21/kandidaten/41447-wolfgang-kubicki.html,FALSE,0,3
Dr. Ingrid Johanna Nestle,GRÜNE,Steinburg – Dithmarschen Süd,Schleswig-Holstein GRÜNE,41448,https://www.wen-waehlen.de/btw21/kandidaten/41448-ingrid-johanna-nestle.html,TRUE,69,3
Robert Pilgrim,V-Partei³,Steinburg – Dithmarschen Süd,Schleswig-Holstein V-Partei³,41454,https://www.wen-waehlen.de/btw21/kandidaten/41454-robert-pilgrim.html,TRUE,69,3
Mark Riemann,LKR,Steinburg – Dithmarschen Süd,NA,41453,https://www.wen-waehlen.de/btw21/kandidaten/41453-mark-riemann.html,TRUE,69,3
Michael Schilke,DIE LINKE,Steinburg – Dithmarschen Süd,NA,41450,https://www.wen-waehlen.de/btw21/kandidaten/41450-michael-schilke.html,FALSE,0,3
Dr. Karin Thissen,SPD,Steinburg – Dithmarschen Süd,Schleswig-Holstein SPD,41446,https://www.wen-waehlen.de/btw21/kandidaten/41446-karin-thissen.html,FALSE,0,3
Jan Voigt,AfD,Steinburg – Dithmarschen Süd,NA,41449,https://www.wen-waehlen.de/btw21/kandidaten/41449-jan-voigt.html,FALSE,0,3
Christine Irene Aschenberg-Dugnus,FDP,Rendsburg-Eckernförde,Schleswig-Holstein FDP,41457,https://www.wen-waehlen.de/btw21/kandidaten/41457-christine-irene-aschenberg-dugnus.html,FALSE,0,4
Jakob Blasel,GRÜNE,Rendsburg-Eckernförde,Schleswig-Holstein GRÜNE,41458,https://www.wen-waehlen.de/btw21/kandidaten/41458-jakob-blasel.html,FALSE,0,4
Gereon Bollmann,AfD,Rendsburg-Eckernförde,Schleswig-Holstein AfD,41459,https://www.wen-waehlen.de/btw21/kandidaten/41459-gereon-bollmann.html,FALSE,0,4
Bärbel Kahlund,FREIE WÄHLER,Rendsburg-Eckernförde,NA,41462,https://www.wen-waehlen.de/btw21/kandidaten/41462-baerbel-kahlund.html,FALSE,0,4
Sönke Rix,SPD,Rendsburg-Eckernförde,Schleswig-Holstein SPD,41456,https://www.wen-waehlen.de/btw21/kandidaten/41456-soenke-rix.html,TRUE,69,4
Maylis Roßberg,SSW,Rendsburg-Eckernförde,Schleswig-Holstein SSW,41464,https://www.wen-waehlen.de/btw21/kandidaten/41464-maylis-rossberg.html,FALSE,0,4
Nils-Hermann Saul,Die PARTEI,Rendsburg-Eckernförde,Schleswig-Holstein Die PARTEI,41461,https://www.wen-waehlen.de/btw21/kandidaten/41461-nils-hermann-saul.html,TRUE,69,4
Hauke Henning Schultz,DIE LINKE,Rendsburg-Eckernförde,NA,41460,https://www.wen-waehlen.de/btw21/kandidaten/41460-hauke-henning-schultz.html,FALSE,0,4
Holger Thiesen,dieBasis,Rendsburg-Eckernförde,Schleswig-Holstein dieBasis,41463,https://www.wen-waehlen.de/btw21/kandidaten/41463-holger-thiesen.html,FALSE,0,4
Dr. Johann David Wadephul,CDU,Rendsburg-Eckernförde,Schleswig-Holstein CDU,41455,https://www.wen-waehlen.de/btw21/kandidaten/41455-johann-david-wadephul.html,FALSE,0,4
Paula Bianka Abramik,du.,Kiel,Schleswig-Holstein du.,41476,https://www.wen-waehlen.de/btw21/kandidaten/41476-paula-bianka-abramik.html,TRUE,69,5
Luise Amtsberg,GRÜNE,Kiel,Schleswig-Holstein GRÜNE,41468,https://www.wen-waehlen.de/btw21/kandidaten/41468-luise-amtsberg.html,TRUE,69,5
Lorenz Gösta Beutin,DIE LINKE,Kiel,Schleswig-Holstein DIE LINKE,41470,https://www.wen-waehlen.de/btw21/kandidaten/41470-lorenz-goesta-beutin.html,TRUE,69,5
Christian Görtz,FREIE WÄHLER,Kiel,NA,41472,https://www.wen-waehlen.de/btw21/kandidaten/41472-christian-goertz.html,FALSE,0,5
Björn Michel,dieBasis,Kiel,Schleswig-Holstein dieBasis,41474,https://www.wen-waehlen.de/btw21/kandidaten/41474-bjoern-michel.html,FALSE,0,5
Maximilian Mordhorst,FDP,Kiel,Schleswig-Holstein FDP,41467,https://www.wen-waehlen.de/btw21/kandidaten/41467-maximilian-mordhorst.html,FALSE,0,5
Barbara Kristine Müller,DKP,Kiel,Schleswig-Holstein DKP,41475,https://www.wen-waehlen.de/btw21/kandidaten/41475-barbara-kristine-mueller.html,FALSE,0,5
Eike Julius Reimers,AfD,Kiel,Schleswig-Holstein AfD,41469,https://www.wen-waehlen.de/btw21/kandidaten/41469-eike-julius-reimers.html,FALSE,0,5
Frank Marcel Schmidt,SSW,Kiel,Schleswig-Holstein SSW,41477,https://www.wen-waehlen.de/btw21/kandidaten/41477-frank-marcel-schmidt.html,FALSE,0,5
Mathias Stein,SPD,Kiel,Schleswig-Holstein SPD,41466,https://www.wen-waehlen.de/btw21/kandidaten/41466-jens-mathias-stein.html,TRUE,69,5
Thomas Stritzl,CDU,Kiel,Schleswig-Holstein CDU,41465,https://www.wen-waehlen.de/btw21/kandidaten/41465-thomas-stritzl.html,FALSE,0,5
Simon Wadehn,Volt,Kiel,Schleswig-Holstein Volt,41478,https://www.wen-waehlen.de/btw21/kandidaten/41478-simon-martin-wadehn.html,FALSE,0,5
Florian Gerd Wrobel,Die PARTEI,Kiel,NA,41471,https://www.wen-waehlen.de/btw21/kandidaten/41471-florian-gerd-wrobel.html,FALSE,0,5
Karin Zan Bi,MLPD,Kiel,Schleswig-Holstein MLPD,41473,https://www.wen-waehlen.de/btw21/kandidaten/41473-karin-zan-bi.html,FALSE,0,5
Melanie Bernstein,CDU,Plön – Neumünster,Schleswig-Holstein CDU,41479,https://www.wen-waehlen.de/btw21/kandidaten/41479-melanie-bernstein.html,FALSE,0,6
Martin Drees,GRÜNE,Plön – Neumünster,Schleswig-Holstein GRÜNE,41482,https://www.wen-waehlen.de/btw21/kandidaten/41482-martin-drees.html,FALSE,0,6
Alexis Leonard Giersch,AfD,Plön – Neumünster,NA,41483,https://www.wen-waehlen.de/btw21/kandidaten/41483-alexis-leonard-giersch.html,FALSE,0,6
Gabriele Maria Margareta Gschwind-Wiese,DIE LINKE,Plön – Neumünster,NA,41484,https://www.wen-waehlen.de/btw21/kandidaten/41484-gabriele-maria-margareta-gschwind-wiese.html,FALSE,0,6
Jürgen Joost,LKR,Plön – Neumünster,Schleswig-Holstein LKR,41488,https://www.wen-waehlen.de/btw21/kandidaten/41488-juergen-joost.html,FALSE,0,6
Jana Käding,Die PARTEI,Plön – Neumünster,NA,41485,https://www.wen-waehlen.de/btw21/kandidaten/41485-jana-kaeding.html,FALSE,0,6
Dr. Kristian Klinck,SPD,Plön – Neumünster,Schleswig-Holstein SPD,41480,https://www.wen-waehlen.de/btw21/kandidaten/41480-kristian-klinck.html,TRUE,69,6
Manfred Koch,FREIE WÄHLER,Plön – Neumünster,NA,41486,https://www.wen-waehlen.de/btw21/kandidaten/41486-manfred-koch.html,FALSE,0,6
Karina Reiß,dieBasis,Plön – Neumünster,Nordrhein-Westfalen dieBasis,41487,https://www.wen-waehlen.de/btw21/kandidaten/41487-karina-reiss.html,FALSE,0,6
Gunnar Schulz,FDP,Plön – Neumünster,Schleswig-Holstein FDP,41481,https://www.wen-waehlen.de/btw21/kandidaten/41481-gunnar-schulz.html,FALSE,0,6
Dr. Ernst Michael von Abercron,CDU,Pinneberg,Schleswig-Holstein CDU,41489,https://www.wen-waehlen.de/btw21/kandidaten/41489-ernst-michael-abercron.html,FALSE,0,7
Kathrin Arbeck,FREIE WÄHLER,Pinneberg,Schleswig-Holstein FREIE WÄHLER,41496,https://www.wen-waehlen.de/btw21/kandidaten/41496-kathrin-arbeck.html,TRUE,69,7
Claudia Edmund,SSW,Pinneberg,Schleswig-Holstein SSW,41499,https://www.wen-waehlen.de/btw21/kandidaten/41499-claudia-edmund.html,FALSE,0,7
Jens Herrndorff,GRÜNE,Pinneberg,Schleswig-Holstein GRÜNE,41492,https://www.wen-waehlen.de/btw21/kandidaten/41492-jens-herrndorff.html,TRUE,69,7
Erkan Inak,Die PARTEI,Pinneberg,Schleswig-Holstein Die PARTEI,41495,https://www.wen-waehlen.de/btw21/kandidaten/41495-erkan-inak.html,FALSE,0,7
Beate Sabine Lehmann,dieBasis,Pinneberg,NA,41497,https://www.wen-waehlen.de/btw21/kandidaten/41497-beate-sabine-lehmann.html,FALSE,0,7
Cornelia Möhring,DIE LINKE,Pinneberg,Schleswig-Holstein DIE LINKE,41494,https://www.wen-waehlen.de/btw21/kandidaten/41494-cornelia-moehring.html,FALSE,0,7
Philipp Rösch,FDP,Pinneberg,Schleswig-Holstein FDP,41491,https://www.wen-waehlen.de/btw21/kandidaten/41491-philipp-roesch.html,FALSE,0,7
Joachim Rudi Schneider,AfD,Pinneberg,Schleswig-Holstein AfD,41493,https://www.wen-waehlen.de/btw21/kandidaten/41493-joachim-rudi-schneider.html,FALSE,0,7
Dr. Ralf Stegner,SPD,Pinneberg,Schleswig-Holstein SPD,41490,https://www.wen-waehlen.de/btw21/kandidaten/41490-ralf-stegner.html,TRUE,69,7
Rainer Urban,LKR,Pinneberg,Schleswig-Holstein LKR,41498,https://www.wen-waehlen.de/btw21/kandidaten/41498-rainer-urban.html,TRUE,69,7
Bengt Axel Bergt,SPD,Segeberg – Stormarn-Mitte,Schleswig-Holstein SPD,41501,https://www.wen-waehlen.de/btw21/kandidaten/41501-bengt-axel-bergt.html,TRUE,69,8
Nils Bollenbach,GRÜNE,Segeberg – Stormarn-Mitte,Schleswig-Holstein GRÜNE,41503,https://www.wen-waehlen.de/btw21/kandidaten/41503-nils-bollenbach.html,FALSE,0,8
Julia Glagau,FREIE WÄHLER,Segeberg – Stormarn-Mitte,Schleswig-Holstein FREIE WÄHLER,41507,https://www.wen-waehlen.de/btw21/kandidaten/41507-julia-glagau.html,TRUE,69,8
Beate Schreiber,Die PARTEI,Segeberg – Stormarn-Mitte,NA,41506,https://www.wen-waehlen.de/btw21/kandidaten/41506-beate-schreiber.html,FALSE,0,8
Malin Schultz,DIE LINKE,Segeberg – Stormarn-Mitte,NA,41505,https://www.wen-waehlen.de/btw21/kandidaten/41505-malin-schultz.html,FALSE,0,8
Jan Schupp,FDP,Segeberg – Stormarn-Mitte,Schleswig-Holstein FDP,41502,https://www.wen-waehlen.de/btw21/kandidaten/41502-jan-schupp.html,FALSE,0,8
Gero Storjohann,CDU,Segeberg – Stormarn-Mitte,Schleswig-Holstein CDU,41500,https://www.wen-waehlen.de/btw21/kandidaten/41500-gero-storjohann.html,FALSE,0,8
Sven Wendorf,AfD,Segeberg – Stormarn-Mitte,Schleswig-Holstein AfD,41504,https://www.wen-waehlen.de/btw21/kandidaten/41504-sven-wendorf.html,TRUE,69,8
Claudia Westphal,dieBasis,Segeberg – Stormarn-Mitte,NA,41508,https://www.wen-waehlen.de/btw21/kandidaten/41508-claudia-westphal.html,FALSE,0,8
Jakob Brunken,GRÜNE,Ostholstein – Stormarn-Nord,Schleswig-Holstein GRÜNE,41512,https://www.wen-waehlen.de/btw21/kandidaten/41512-jakob-brunken.html,FALSE,0,9
Ingo Adolf August Gädechens,CDU,Ostholstein – Stormarn-Nord,Schleswig-Holstein CDU,41509,https://www.wen-waehlen.de/btw21/kandidaten/41509-ingo-adolf-august-gaedechens.html,FALSE,0,9
David Frederic Gutzeit,FREIE WÄHLER,Ostholstein – Stormarn-Nord,Schleswig-Holstein FREIE WÄHLER,41515,https://www.wen-waehlen.de/btw21/kandidaten/41515-david-frederic-gutzeit.html,FALSE,0,9
Bettina Hagedorn,SPD,Ostholstein – Stormarn-Nord,Schleswig-Holstein SPD,41510,https://www.wen-waehlen.de/btw21/kandidaten/41510-bettina-hagedorn.html,FALSE,0,9
Jörg Hansen,FDP,Ostholstein – Stormarn-Nord,NA,41511,https://www.wen-waehlen.de/btw21/kandidaten/41511-joerg-hansen.html,FALSE,0,9
Michael Metzig,dieBasis,Ostholstein – Stormarn-Nord,Schleswig-Holstein dieBasis,41516,https://www.wen-waehlen.de/btw21/kandidaten/41516-michael-metzig.html,TRUE,69,9
Mergim René Schlüter,EB: Schlüter,Ostholstein – Stormarn-Nord,NA,41517,https://www.wen-waehlen.de/btw21/kandidaten/41517-mergim-rene-schlueter.html,FALSE,0,9
Susanne Spethmann,DIE LINKE,Ostholstein – Stormarn-Nord,Schleswig-Holstein DIE LINKE,41514,https://www.wen-waehlen.de/btw21/kandidaten/41514-susanne-spethmann.html,TRUE,69,9
Uwe Witt,AfD,Ostholstein – Stormarn-Nord,Schleswig-Holstein AfD,41513,https://www.wen-waehlen.de/btw21/kandidaten/41513-uwe-witt.html,FALSE,0,9
Christoph Ulrich Hinrichs,DIE LINKE,Herzogtum Lauenburg – Stormarn-Süd,NA,41523,https://www.wen-waehlen.de/btw21/kandidaten/41523-christoph-ulrich-hinrichs.html,FALSE,0,10
Matthias Micklich,dieBasis,Herzogtum Lauenburg – Stormarn-Süd,NA,41526,https://www.wen-waehlen.de/btw21/kandidaten/41526-matthias-micklich.html,FALSE,0,10
Wiebke Neumann,AfD,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein AfD,41522,https://www.wen-waehlen.de/btw21/kandidaten/41522-wiebke-neumann.html,FALSE,0,10
Dr. Konstantin von Notz,GRÜNE,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein GRÜNE,41521,https://www.wen-waehlen.de/btw21/kandidaten/41521-konstantin-notz.html,TRUE,69,10
Dr. Thomas Peters,CDU,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein CDU,41518,https://www.wen-waehlen.de/btw21/kandidaten/41518-thomas-peters.html,FALSE,0,10
Christian Runge,FREIE WÄHLER,Herzogtum Lauenburg – Stormarn-Süd,NA,41525,https://www.wen-waehlen.de/btw21/kandidaten/41525-christian-runge.html,TRUE,69,10
Dr. Nina Scheer,SPD,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein SPD,41519,https://www.wen-waehlen.de/btw21/kandidaten/41519-nina-scheer.html,TRUE,69,10
Peter Johannes Schlüter,DKP,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein DKP,41527,https://www.wen-waehlen.de/btw21/kandidaten/41527-peter-johannes-schlueter.html,FALSE,0,10
Arne Schönfelder,Die PARTEI,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein Die PARTEI,41524,https://www.wen-waehlen.de/btw21/kandidaten/41524-arne-schoenfelder.html,FALSE,0,10
Martin Turowski,FDP,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein FDP,41520,https://www.wen-waehlen.de/btw21/kandidaten/41520-martin-turowski.html,FALSE,0,10
Bruno Hönel,GRÜNE,Lübeck,Schleswig-Holstein GRÜNE,41531,https://www.wen-waehlen.de/btw21/kandidaten/41531-bruno-hoenel.html,TRUE,69,11
David Jenniches,AfD,Lübeck,NA,41532,https://www.wen-waehlen.de/btw21/kandidaten/41532-david-jenniches.html,FALSE,0,11
Uta Kemper,dieBasis,Lübeck,NA,41537,https://www.wen-waehlen.de/btw21/kandidaten/41537-uta-kemper.html,FALSE,0,11
Thorsten Kerkhoff,EB: Kerkhoff,Lübeck,NA,41542,https://www.wen-waehlen.de/btw21/kandidaten/41542-thorsten-kerkhoff.html,FALSE,0,11
Tim Klüssendorf,SPD,Lübeck,Schleswig-Holstein SPD,41529,https://www.wen-waehlen.de/btw21/kandidaten/41529-tim-kluessendorf.html,TRUE,69,11
Wilfried Emil Link,DKP,Lübeck,Schleswig-Holstein DKP,41538,https://www.wen-waehlen.de/btw21/kandidaten/41538-wilfried-emil-link.html,TRUE,69,11
Lüder Paul Wilhelm Möller,MLPD,Lübeck,Schleswig-Holstein MLPD,41536,https://www.wen-waehlen.de/btw21/kandidaten/41536-lueder-paul-wilhelm-moeller.html,FALSE,0,11
Lutz Artur Heinz Nielsen,LKR,Lübeck,NA,41540,https://www.wen-waehlen.de/btw21/kandidaten/41540-lutz-artur-heinz-nielsen.html,FALSE,0,11
Fabio Sánchez Copano,Volt,Lübeck,Schleswig-Holstein Volt,41541,https://www.wen-waehlen.de/btw21/kandidaten/41541-fabio-sanchez-copano.html,FALSE,0,11
Alexander Sebastian Schacht,Die PARTEI,Lübeck,Schleswig-Holstein Die PARTEI,41534,https://www.wen-waehlen.de/btw21/kandidaten/41534-alexander-sebastian-schacht.html,FALSE,0,11
Dr. Claudia Schmidtke,CDU,Lübeck,Schleswig-Holstein CDU,41528,https://www.wen-waehlen.de/btw21/kandidaten/41528-claudia-schmidtke.html,FALSE,0,11
Heike Margit Stegemann,FDP,Lübeck,Schleswig-Holstein FDP,41530,https://www.wen-waehlen.de/btw21/kandidaten/41530-heike-margit-stegemann.html,TRUE,69,11
Emil Tankacheyev,DIE LINKE,Lübeck,NA,41533,https://www.wen-waehlen.de/btw21/kandidaten/41533-emil-tankacheyev.html,FALSE,0,11
Gregor Voht,FREIE WÄHLER,Lübeck,Schleswig-Holstein FREIE WÄHLER,41535,https://www.wen-waehlen.de/btw21/kandidaten/41535-gregor-voht.html,TRUE,69,11
Jennifer Wobusa,du.,Lübeck,NA,41539,https://www.wen-waehlen.de/btw21/kandidaten/41539-jennifer-wobusa.html,FALSE,0,11
Reem Alabali-Radovan,SPD,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern SPD,41546,https://www.wen-waehlen.de/btw21/kandidaten/41546-reem-alabali-radovan.html,TRUE,69,12
Bert Beckmann,MLPD,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern MLPD,41551,https://www.wen-waehlen.de/btw21/kandidaten/41551-bert-beckmann.html,FALSE,0,12
Steffen Beckmann,AfD,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern AfD,41544,https://www.wen-waehlen.de/btw21/kandidaten/41544-steffen-beckmann.html,TRUE,69,12
Fritz Wolfgang Eberhard Gericke,dieBasis,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,NA,41552,https://www.wen-waehlen.de/btw21/kandidaten/41552-fritz-wolfgang-eberhard-gericke.html,FALSE,0,12
Karsten Erich Theodor Jagau,PIRATEN,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern PIRATEN,41553,https://www.wen-waehlen.de/btw21/kandidaten/41553-karsten-erich-theodor-jagau.html,TRUE,69,12
Anja Klähn,FREIE WÄHLER,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern FREIE WÄHLER,41550,https://www.wen-waehlen.de/btw21/kandidaten/41550-anja-klaehn.html,FALSE,0,12
Ina Latendorf,DIE LINKE,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern DIE LINKE,41545,https://www.wen-waehlen.de/btw21/kandidaten/41545-ina-latendorf.html,TRUE,69,12
Yannik Meffert,FDP,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern FDP,41547,https://www.wen-waehlen.de/btw21/kandidaten/41547-yannik-meffert.html,FALSE,0,12
Dietrich Monstadt,CDU,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern CDU,41543,https://www.wen-waehlen.de/btw21/kandidaten/41543-dietrich-monstadt.html,FALSE,0,12
Dr. Alrik Stoffers,Die PARTEI,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,Mecklenburg-Vorpommern Die PARTEI,41549,https://www.wen-waehlen.de/btw21/kandidaten/41549-alrik-stoffers.html,FALSE,0,12
Claudia Tamm,GRÜNE,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,NA,41548,https://www.wen-waehlen.de/btw21/kandidaten/41548-claudia-tamm.html,TRUE,69,12
Daniel Bohl,FDP,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern FDP,41558,https://www.wen-waehlen.de/btw21/kandidaten/41558-daniel-bohl.html,FALSE,0,13
Simone Borchardt,CDU,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern CDU,41554,https://www.wen-waehlen.de/btw21/kandidaten/41554-simone-borchardt.html,FALSE,0,13
Frank Michael Junge,SPD,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern SPD,41557,https://www.wen-waehlen.de/btw21/kandidaten/41557-frank-michael-junge.html,FALSE,0,13
Judith Keller,DIE LINKE,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern DIE LINKE,41556,https://www.wen-waehlen.de/btw21/kandidaten/41556-judith-keller.html,FALSE,0,13
Dr. Rainer Löwe,EB: Löwe,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,NA,41562,https://www.wen-waehlen.de/btw21/kandidaten/41562-rainer-loewe.html,FALSE,0,13
Martin Mölau,GRÜNE,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,NA,41559,https://www.wen-waehlen.de/btw21/kandidaten/41559-martin-moelau.html,FALSE,0,13
Andreas-Michael Mrachacz,AfD,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,NA,41555,https://www.wen-waehlen.de/btw21/kandidaten/41555-andreas-michael-mrachacz.html,FALSE,0,13
Torsten Neitzel,FREIE WÄHLER,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern FREIE WÄHLER,41560,https://www.wen-waehlen.de/btw21/kandidaten/41560-torsten-neitzel.html,FALSE,0,13
Stephanie Gisela Rosa Zajonc,dieBasis,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,NA,41561,https://www.wen-waehlen.de/btw21/kandidaten/41561-stephanie-gisela-rosa-zajonc.html,FALSE,0,13
Dr. Dietmar Gerhard Bartsch,DIE LINKE,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern DIE LINKE,41565,https://www.wen-waehlen.de/btw21/kandidaten/41565-dietmar-gerhard-bartsch.html,FALSE,0,14
Christine Dubberke,FREIE WÄHLER,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern FREIE WÄHLER,41570,https://www.wen-waehlen.de/btw21/kandidaten/41570-christine-dubberke.html,FALSE,0,14
Eric Dunst,MLPD,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern MLPD,41571,https://www.wen-waehlen.de/btw21/kandidaten/41571-eric-dunst.html,FALSE,0,14
Seraphine Antonia Jörn,Tierschutzpartei,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern Tierschutzpartei,41569,https://www.wen-waehlen.de/btw21/kandidaten/41569-seraphine-antonia-joern.html,FALSE,0,14
Dr. Susanne Franziska Gertrud Kreft,dieBasis,Rostock – Landkreis Rostock II,NA,41572,https://www.wen-waehlen.de/btw21/kandidaten/41572-susanne-franziska-gertrud-kreft.html,FALSE,0,14
Tobias Pontow,AfD,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern AfD,41564,https://www.wen-waehlen.de/btw21/kandidaten/41564-tobias-pontow.html,FALSE,0,14
